GeneID	Symbol	BLCA	BRCA	COAD	HNSC	KICH	KIRC	LUAD	LUSC	PRAD	THCA	UCEC
23405	DICER1	0.0171410383312575	4.29058344891447e-15	2.06868721905468e-5	0.0341894838231153	0.0800547450184588	2.22186658346752e-32	4.02735449770955e-9	0.93669682398149	0.324236923302661	1.74004063257281e-17	0.00217581384875937
23409	SIRT4	0.883748700284773	4.64430841327668e-16	5.01767964318922e-9	0.0040410298556601	0.253083178929251	3.17264718260403e-22	0.142369809319853	1.33483437387987e-4	0.28382766955183	3.4213419579229e-9	2.06070912252178e-4
23410	SIRT3	0.363592187855066	1.42251535163227e-4	8.44040362852429e-5	0.477405846246813	0.294180952700456	0.0668210611420083	4.11126279851502e-8	0.0023961213870885	0.0204433978893033	6.07264498755848e-4	0.899923550881748
23411	SIRT1	1.00896445863657e-6	3.91059655516891e-30	1.27170777945785e-4	3.0257908088637e-4	1.67021979624132e-8	0.354666543264215	1.83309007927163e-5	9.49422490454537e-28	2.13988171432279e-4	5.03976628089902e-8	9.24912527341592e-11
23468	CBX5	0.251652353728105	0.790181730012798	2.46097270830348e-4	0.00155787771484949	0.627154653669715	1.31501387917015e-9	1.87212785243542e-5	0.00830058881069863	3.10559292544301e-4	3.50386843906709e-4	0.00755892851005905
23512	SUZ12	9.18044769949042e-4	1.11019985736776e-5	1.25669519343806e-23	4.49836981969352e-6	0.00734023104236315	2.46624205398608e-22	1.90350653931132e-28	9.03278055944417e-33	0.00757871264839581	1.30424123676295e-4	0.0105434024308414
23513	SCRIB	2.06830348657803e-4	3.99127187696533e-25	3.04378965317314e-11	0.0108061327430086	3.41084122001608e-11	0.030774225528267	1.95143383950093e-24	2.00632751323938e-20	1.73558547820175e-16	2.23112568450974e-21	3.09281039586905e-11
23541	SEC14L2	6.60042814255692e-5	0.801746950063251	2.6474277896188e-18	0.0109524674518558	0.00209255685491817	2.95827529672267e-16	3.52005404123528e-14	2.8462340664474e-29	0.261285502935984	1.19759237754325e-42	3.88078324108796e-6
23560	GTPBP4	0.0198571852147851	5.65770698268058e-47	3.81494636699797e-33	1.87723536775069e-5	5.32682309498017e-11	0.0120646111531918	1.50249721831751e-35	6.6282394690931e-29	9.98703367503044e-13	0.00805742645299529	1.49324548017304e-16
23582	CCNDBP1	2.74618671903581e-4	1.9978703623886e-75	8.93160521959187e-24	1.4760799659531e-10	0.0383404133279593	0.102210804422661	1.63826709598785e-18	2.06333315271828e-20	9.76592905738158e-7	2.86605417854721e-5	1.29448451534845e-6
23586	DDX58	0.171182162722585	8.99418307475109e-24	1.11048510915212e-11	4.15399928666269e-15	1.42254567470128e-18	5.00052770919532e-22	0.142442586884902	1.41065517840083e-9	0.316810013041219	0.530210449827498	2.79765440243819e-5
23604	DAPK2	0.0219913658048979	1.73013234281101e-39	1.47526546811304e-7	0.00164867618909385	0.109448886506947	0.0626485981463077	1.7006049693472e-54	5.32318594238738e-43	0.890353595560471	1.01922869386362e-17	0.0196621630342257
23612	PHLDA3	0.00126090709112326	4.87559636484681e-14	0.349890808657462	0.00344879766695236	0.0149340970052638	7.887358786416e-30	0.233997707139819	0.19536698347418	6.27241070100896e-14	1.08727623090254e-28	0.584619852028709
23635	SSBP2	5.92708875739797e-10	5.89968956782953e-73	1.78516004252956e-41	7.85110810489694e-30	1.67428970913376e-25	0.354993559804249	1.09476248624702e-27	0.0048550742565169	3.62520878926569e-18	1.57960897558835e-18	3.99675377537321e-23
23671	TMEFF2	6.32200896755413e-5	2.43221682593417e-8	8.55995425157927e-21	3.14362802500962e-7	0.184333961028183	2.40226163213796e-4	8.33694574261395e-4	0.00291666763882291	6.16266760628419e-4	2.44076637075094e-5	0.507105703343532
23705	CADM1	9.0874401386721e-7	0.0344498388463755	7.79298392268129e-19	1.3318695603769e-10	2.5248026200063e-23	2.35673323305767e-27	9.52189259749529e-83	1.45349572960303e-99	3.39146840160425e-4	0.883012256150567	0.106743280415647
2395	FXN	0.0594852496064554	2.83419571702919e-7	2.4556855706665e-13	0.0490546872727026	0.00136833672041465	2.92859345412114e-38	0.288922998192186	5.29892003066218e-12	0.0272345953786513	8.83962451304052e-18	0.230936188185111
2444	FRK	0.889963519187917	0.0121728518813345	1.15405080011702e-6	0.203978427386402	5.69207895838487e-4	8.12219351377336e-73	8.91778610053564e-20	1.25094332368497e-18	0.0899164900447216	1.0268795299599e-17	1.09694092810901e-11
246	ALOX15	0.0686561223162389	0.00211488012180665	0.139934237156017	2.75164432862509e-4	0.0391777227592919	0.770412745645488	6.76545756837695e-13	5.66363723405103e-10	5.12539485207341e-8	0.010473845847413	0.102539586283706
247	ALOX15B	0.40467797260564	1.66996353139725e-4	0.00779447923271739	5.07620786498562e-4	1.59128350806804e-4	7.55545523515733e-45	4.11121828270216e-18	2.74172414172589e-38	0.709297556972255	1.65576396637208e-18	3.03921402056112e-4
249	ALPL	0.781724709660609	1.06767901777111e-46	4.87295573466371e-5	0.571889344977584	8.700498761547e-9	0.279808945740594	8.23793596354852e-46	1.23714425305395e-46	0.281139385266595	9.59084563942035e-20	3.16701403272377e-5
2521	FUS	0.640441443216003	5.12711195378374e-29	4.44750324756578e-18	4.16829541666745e-14	0.902146446348923	8.66471360084209e-8	6.13008165646963e-14	1.78417295417748e-10	1.36970596952004e-10	0.691412789898822	0.0984762459661447
253559	CADM2	2.03079265169751e-8	1.31749592002593e-30	1.01592036112842e-23	4.14654659292272e-9	2.44195799530051e-6	8.60548920994331e-21	5.69213305127389e-4	9.16970132763196e-5	0.515956652177407	7.09490189891122e-14	0.0380139460605709
253738	EBF3	3.68440556639867e-9	1.08776789886161e-57	0.00164423169558346	0.892410511997891	0.903715894179779	1.04768791274204e-20	0.0489031144625005	0.946592945095011	0.0713805052849288	4.14468118338763e-11	9.90538025767624e-9
254394	MCM9	0.0324446404559501	0.319531473770163	0.148855278351712	0.017504062669994	8.04866896206322e-17	1.57929418425949e-7	0.18419415581559	9.6448758695734e-9	0.387181761637011	3.75082831840147e-4	0.0250396637996389
255877	BCL6B	1.37616907585704e-4	2.69381014969118e-17	0.678326378593421	0.0021381924957433	4.66997061605007e-5	1.12281263136249e-27	4.59764474364495e-29	8.95245038319523e-35	0.565479817259936	6.4623469117979e-5	5.10251086929394e-8
257218	SHPRH	0.0734774864032782	1.66634593713971e-26	0.951329815501506	0.00177781648043665	3.94734485835134e-11	4.15573662867582e-22	4.60432731355386e-6	0.165087429769162	1.52910905866297e-4	9.01211293048643e-9	5.67484016584549e-11
25792	CIZ1	0.0194687515763285	2.0447373726809e-6	8.69276248325751e-6	4.469162388752e-6	8.09488651051351e-6	2.87338270756141e-12	0.0890854935781822	0.00132272900708844	7.91805124766632e-4	0.137140584112731	1.97737171097281e-7
25833	POU2F3	0.208920971443845	0.00518978458466841	0.00697143973365837	1.011439684789e-5	0.0158749136104074	2.16151453098511e-24	0.237224219325769	0.177560255200318	2.50763631091509e-7	5.7617967238749e-29	0.0351256003463455
25855	BRMS1	2.33951349049484e-5	1.13422987034684e-35	0.0181547380074386	1.77059059048898e-10	3.87022678641903e-9	2.83480457651878e-4	6.31428868286019e-21	3.37984099145753e-24	0.10049513721207	0.0619303317005091	8.60730947282379e-12
2587	GALR1	0.0491374019655711	9.56856487799367e-16	3.82343902719199e-10	0.10130977580018	0.0105314682838867	0.0231360993767883	0.974418885046546	0.135890167710347	1.45916005549778e-15	2.81821248221518e-7	0.478885787362959
25898	RCHY1	0.00808336980614932	8.42260111264964e-16	3.14476548790624e-13	6.97064931734722e-11	0.0231642231591057	1.0651114117212e-6	1.16782859251015e-13	1.00312539372405e-17	0.0112231163050468	6.29060107354313e-15	1.19541076745022e-7
259230	SGMS1	1.13473905388093e-6	6.36406543452396e-14	0.033638216352313	0.426280326269014	0.15715476871982	7.05455617597228e-37	1.28857324333655e-43	1.77499775972611e-40	0.1579627756516	1.01105434735661e-5	0.383384273733562
25930	PTPN23	4.1926694371322e-5	7.93969897462343e-13	0.140722426271867	7.10652283816803e-8	1.47314687896108e-10	7.85718570700991e-21	0.298503750705146	8.96363747717422e-8	0.00231446007963634	0.0835303930751895	0.013152569553873
26018	LRIG1	4.43075620348039e-6	3.6035945649799e-30	0.00438982734857476	2.82041646847476e-6	6.88255888621808e-7	1.0247058752496e-12	1.00294020623764e-16	1.63868286332743e-16	5.85336242102574e-9	1.19163820632498e-43	0.901414000356316
26038	CHD5	1.14014438324643e-7	0.132676257305312	1.02318536417565e-8	0.680173983713283	0.0195997811569169	8.16563815976875e-46	1.39810205359799e-10	2.00320223277303e-8	8.34740753608366e-12	2.62782667095484e-10	1.4506541379894e-4
26136	TES	5.82405880370904e-4	1.32331942804073e-8	0.00124944324503685	2.95788671377039e-4	0.00520394627906759	3.90867487362369e-8	0.0763845484336687	1.04051707110602e-5	9.64531733461328e-13	4.23098585814599e-4	0.494789237806741
2619	GAS1	1.51248908337659e-5	1.07456047680365e-68	3.48100988541242e-6	0.011750965069147	4.65350144174288e-17	1.06812258737576e-42	1.13038068573703e-13	0.0153076127856237	3.64938521230349e-17	1.20873849061771e-20	5.05197816826798e-17
26257	NKX2-8	1.0720607704514e-4	8.55053260491079e-4	9.82675152892763e-9	0.0107599834680771	0.0997505293171752	1.39661524288187e-11	4.08866246222182e-15	0.0939895087143236	0.855833545718696	3.38788295047758e-5	5.1369754939345e-22
2626	GATA4	0.413748748938754	5.68232597743946e-31	1.20657055953435e-6	2.20333093377924e-11	0.246330962617314	1.27219498491554e-4	0.935264317355759	2.98301472225353e-6	4.55822959748324e-8	9.61799908385756e-6	0.595702049974687
26260	FBXO25	4.16302602112186e-5	2.20413417141063e-40	1.24071225246917e-11	6.7585103712966e-7	1.10609693016096e-8	1.534546759449e-7	5.58942896279793e-15	1.04705775059361e-17	5.10882466132435e-11	0.0172414781444618	0.00255024354553694
26298	EHF	0.0911935994787467	0.00336819837509869	0.00350968641431307	2.03701556710318e-15	4.24512464454054e-19	4.56313697664352e-70	0.00103652499359194	1.79156472710388e-5	1.344093085533e-5	0.172830117781328	0.00878924128507622
2633	GBP1	0.69278033596181	0.244190231091609	0.380933740378447	3.83516591451117e-6	2.26753279151757e-12	4.77500528896602e-35	3.02222467741195e-10	2.97728949813007e-12	1.21205871776352e-12	1.50174326700567e-6	0.0208965559570283
26468	LHX6	0.0043762491323394	1.62259251409658e-55	1.26357462003413e-6	0.289477235912532	6.84912779937259e-8	8.5449087007858e-6	4.11967357241677e-13	5.98842620943309e-10	2.71227774386732e-10	3.30104452800267e-5	2.04812696707504e-4
26471	NUPR1	3.38990372396075e-5	6.11212739395011e-4	2.0597527791499e-9	5.91157831242167e-4	2.00393158657436e-12	9.79008480067308e-16	7.98901410561899e-31	1.3700268127397e-18	6.30075545539568e-5	7.33863052533044e-27	2.00476613896043e-6
26512	INTS6	0.0053489612883641504	0.0818744098920436	1.78442240805369e-18	0.0936361293488881	0.00738327449851661	1.05609688568658e-7	0.577724418942636	3.87900668243942e-4	4.77517290702674e-7	0.0621936554549883	0.073357494237979
26524	LATS2	1.34601367501663e-5	9.47856997121791e-41	0.0217224750213683	5.97210449254982e-4	4.18192885024701e-16	0.00776054109676367	1.13494573524891e-30	3.01314725691937e-43	0.00795911452859963	2.99415655112499e-16	1.47561594873491e-10
26585	GREM1	0.86905891048202	4.46529677517463e-7	0.762607766096975	2.07664107300693e-10	5.23884855107235e-13	2.931812824676e-7	1.10472733434946e-39	1.05215261937422e-20	0.81190555982075	1.34129564676283e-7	0.0160174958100085
26608	TBL2	7.98412336117156e-7	3.80479433295047e-74	2.52711644425203e-24	1.53470142809192e-7	2.19354026518546e-13	4.98892325740475e-49	3.74594292865336e-29	5.87687009825076e-22	1.77473335079348e-9	0.0174780378453051	1.86607408570349e-5
268	AMH	9.09820026299836e-7	4.51042770710735e-30	7.53232449403985e-23	1.18982765534316e-9	2.34530782751578e-10	6.40610617549821e-27	7.47039722624388e-5	4.31246696813501e-12	2.33643869099651e-27	3.0400186998826e-5	3.69490669478265e-9
26959	HBP1	6.19704766165661e-5	1.70715245412851e-51	1.06527868616061e-9	3.60972249718284e-8	0.822835786060981	0.151602952148165	1.59643579161389e-11	3.93090821401575e-12	6.3411216143155e-5	7.12154102568173e-4	2.73552222465386e-10
2697	GJA1	1.07719514306695e-5	7.34728436502481e-4	0.0628636060982352	3.95299628553431e-7	0.606151551831033	4.44220242387145e-30	3.94825022724282e-32	0.219385036130373	4.70878290523466e-28	7.37456718638928e-14	7.88315374618072e-4
27022	FOXD3	3.49037798130663e-11	7.14035883087872e-42	6.76387002873638e-20	0.00231964227882761	0.0201454428201731	2.92789278658376e-5	8.49490926860994e-42	2.32442961740982e-133	5.5085663779406e-4	1.97445380773278e-7	0.723965976871375
27030	MLH3	0.680465763903787	1.87342322828835e-11	7.24554252964176e-13	0.0181423827658389	1.02398596568971e-12	0.657194982875838	8.45489281403758e-5	0.485317980777453	0.00200760853158028	1.51518939714991e-21	1.43309680126079e-4
2706	GJB2	0.0126132839399998	1.45824719127438e-69	7.80164198777651e-4	0.922783474225972	2.86987231030035e-10	2.97765773541243e-6	2.89369326166737e-41	3.43361631294715e-42	3.12662744773391e-5	0.101238303355525	0.00539304043258085
27075	TSPAN13	0.0627731502034435	2.65802474645573e-45	0.405181405173405	0.77481472958726	0.00364858038737591	2.96199556965141e-10	6.90835135976734e-23	2.09850570073122e-31	3.42602432225668e-9	1.7480285798992901e-026	1.31043856326397e-5
27086	FOXP1	8.55871514657511e-6	2.16593332236608e-20	3.10812587664821e-10	3.1506732176741e-10	1.8384302257428e-22	6.64971803354693e-8	1.34171060802301e-25	3.5206656860804e-53	7.47758066305439e-4	0.0105232196119967	9.49771482800883e-17
27113	BBC3	8.12532523296536e-5	2.354596727854e-23	1.82389201279602e-12	1.63690834275149e-5	1.48460429398016e-13	2.82266759163658e-30	7.7057104749292e-11	0.130045319493566	0.00184787372815896	1.76331438579848e-26	9.56603558888727e-4
27122	DKK3	7.55592186060417e-5	9.31660917106132e-31	0.797669990769828	1.58509018080446e-6	1.29121187833957e-15	3.18661560977344e-4	7.03960494619891e-29	4.52290682240553e-20	4.20752537534423e-19	0.146442227881462	6.08767994899056e-8
27129	HSPB7	1.63924159230493e-7	3.80983935102374e-38	4.4186927644376e-11	3.80474299977665e-6	0.0301203206689906	1.5360236258661e-33	3.54230972554484e-35	1.39667264972878e-55	7.83385675737831e-11	4.38342489530687e-6	1.47475716949986e-21
27132	CPNE7	0.25787306765161	1.87372337441307e-22	3.27516122248074e-45	1.46654335575697e-8	1.90665439463962e-9	2.59315194947703e-12	2.04869458078925e-26	6.38410976368786e-14	2.13850162910866e-9	3.04942977353778e-5	0.0139475710984028
27165	GLS2	0.407249338526347	0.924353701415117	6.68661074852002e-55	3.39637159155428e-5	0.406663550833754	3.25285114768133e-39	0.12168631606395	0.0174800213554688	4.04637239358097e-9	3.76252084361026e-47	0.847673711358339
27173	SLC39A1	2.92985173312419e-8	1.23418766796256e-42	4.18016259666162e-10	1.56642774066896e-11	2.20160922008516e-16	1.39755446340449e-27	2.5809400724703e-13	0.977000492463895	0.66782727185794	0.98023812687247	1.12466108135824e-6
2719	GPC3	1.0575513658715e-6	1.22819267950632e-85	7.57072272145155e-12	1.17666906878759e-4	4.10763427112569e-7	2.00674684612049e-82	8.28834262202707e-60	2.7587935078136e-23	0.453505992039899	3.07137017496353e-66	6.04213597404728e-4
27232	GNMT	0.873760939064759	0.134315110073203	2.76103223173417e-7	1.61943586863499e-4	0.190173184688695	6.32976544247146e-12	1.08258408654922e-23	7.90590669554512e-25	0.0197580400752918	7.88546373417169e-20	0.221524009143606
27250	PDCD4	1.58858631004464e-6	0.00134756684097153	9.12731628682306e-27	2.4297330506955e-14	1.07296184038929e-5	0.00899358195697763	1.21586058647897e-7	0.624149698974235	0.0942385336908225	0.0406977184400782	2.95176528415729e-17
27253	PCDH17	0.162932305347705	4.10469257415102e-31	1.14076138084777e-7	6.3457025936503e-8	0.00954926435107307	2.31050326088168e-30	3.05242712131468e-25	5.9046091241336e-25	0.37390391571729	1.76051647443616e-13	2.87080150205507e-5
27303	RBMS3	1.07581302578235e-8	1.1485511248781e-72	1.75769341701886e-12	3.21409738669097e-6	1.14834943159401e-17	0.514707667474998	2.97453404455211e-44	6.96918475961433e-60	1.33395785031733e-20	1.50836276721624e-12	6.12680643664491e-13
27316	RBMX	0.680536521174499	0.330575694475028	1.1838921210456e-25	2.48674923219798e-5	0.133503894441352	2.04604353546353e-40	9.21456536849639e-17	1.45676035558179e-20	2.28837966991461e-6	0.215083436708564	0.00133978723802983
27330	RPS6KA6	0.127670663933549	0.00797727747102626	1.69757061890458e-40	3.70731595324422e-18	9.06406836008198e-6	1.10425346756281e-95	0.528745650606005	0.0885344642277176	0.0880123054658983	2.87301825953554e-17	1.79456867701443e-12
2735	GLI1	1.50022267200092e-7	4.90184253875271e-29	1.22797335497921e-4	8.62140275864094e-5	1.68773345281046e-11	1.50503618843146e-5	0.0205709700950482	0.205971317688	0.209892811457838	2.94419889118292e-36	6.49847439529816e-8
274	BIN1	5.60777734440205e-9	2.73376911528089e-32	1.28698615823344e-5	0.0602228169034777	1.81821262746888e-9	0.0667998523814215	1.84392066487391e-5	5.95677571095067e-25	3.21798101152558e-4	4.96237922101038e-22	1.79821497752501e-6
27429	HTRA2	2.24693260112048e-5	1.45184647238583e-8	5.81113842478298e-5	6.55186128925534e-11	2.41020158103946e-13	3.75095364366295e-20	9.41868182465105e-13	4.51272941984864e-20	6.24392014268293e-12	0.0228412560467051	0.987503261779897
2810	SFN	0.0274216476494814	5.7314478357382e-5	8.50937548979795e-9	0.0935860622739025	2.0751457918991e-10	0.395537262314883	2.06536647706043e-9	3.36791651772416e-23	0.321910564356941	7.8014974417079e-25	7.47027749643793e-11
283120	H19	0.893452533156788	0.476509850356739	6.05460593314548e-14	4.40697318345626e-4	1.47130263345516e-5	0.998498313959703	0.267478927499113	0.00424999449540313	3.96789923326729e-8	1.93572608899187e-4	1.19306944422278e-5
283349	RASSF3	0.00262835479175425	9.54792895910532e-30	1.98560207249539e-10	0.0704761009066465	1.79641262130019e-8	4.27133342713116e-6	4.53108842189756e-39	8.14496442273871e-53	6.09661865400947e-6	0.658929089819996	2.3289542417325e-6
283518	KCNRG	0.361648028936731	0.0130095491999734	1.98094349864708e-6	2.0003763595075e-5	3.36057627013029e-17	3.29038674244286e-5	6.00320588427756e-11	1.39574099831357e-13	0.113968077064661	5.59375305597065e-9	0.776574032287027
284406	ZFP82	0.912158394826131	1.5942998636659e-10	7.2364062670349e-28	5.71861268274332e-6	0.0389256132538637	5.74323166733313e-7	0.594520922421084	4.40511894337119e-9	0.132239974623329	3.8689785126935e-11	2.38363043149309e-17
285671	RNF180	2.82927163416042e-8	2.32835401088139e-100	3.93047926554798e-10	2.07232073454227e-15	0.0628527875815125	4.21503388593312e-73	9.39549873924391e-43	3.21274852732134e-64	1.01391666914654e-15	9.71454459362052e-19	1.27968781317557e-17
286319	TUSC1	0.135750682195158	0.220015287882581	1.72140474543752e-25	0.650370815389784	9.96235021409368e-14	1.56701458580867e-17	9.48600168970403e-26	2.16606117074593e-12	1.1615121373041301e-011	7.18459004204978e-18	1.90304996584444e-24
286826	LIN9	3.02395336734405e-5	8.84820222389223e-32	2.17390427732592e-18	1.54036811900628e-9	1.15753728962865e-4	0.0780257314198492	6.82416535617442e-13	7.2457026196141e-22	0.0127444964029019	0.0143848480511256	2.75413050442814e-7
2878	GPX3	9.29248117830491e-9	1.4048521574e-40	5.28397983601383e-30	9.48351662436332e-19	0.00189861358442627	2.01763088268926e-4	2.90089617529203e-44	1.29951608913417e-64	1.73932854759529e-31	2.0373719014809e-20	0.454354570093713
28996	HIPK2	0.00103082185237565	3.93820074031633e-27	9.67638581896242e-5	4.31852966808015e-13	0.0485600650161791	0.157986544964357	2.56592476931622e-7	1.03218295389072e-20	8.95610193968215e-7	0.0252935601037729	0.00229688216031921
2903	GRIN2A	9.64147708513233e-7	2.59008686915742e-39	9.01405591532866e-33	0.00951834416197368	6.83535719425718e-4	0.0310903427771171	1.30642536535981e-4	3.84749200346107e-4	2.49474177622199e-11	0.855385089974518	4.7238090246312e-9
29072	SETD2	0.0773057109143083	4.42662618278634e-23	0.240618236085988	6.71727090791079e-8	0.0649095240638354	4.02408133376199e-33	3.37956349263292e-4	6.33550962758938e-15	5.29994572942377e-6	6.36091542182545e-11	2.42597372647353e-5
29108	PYCARD	0.00288320412438116	2.9859146573458e-40	2.47792113120926e-8	1.53575384302835e-4	0.0235141506144854	7.70797822498535e-36	1.37064348906901e-8	0.0146606036072852	1.80461837796491e-14	7.0217799046648e-9	0.264843837420213
29117	BRD7	0.032934842397296	7.90491130817159e-15	1.20134318398147e-33	0.0616647561708184	2.26525973803826e-11	9.44840138167404e-24	0.166850213783664	9.6098673673932e-9	0.54521329811303	2.31260257648055e-5	0.0415799061969703
2932	GSK3B	1.82796715486329e-4	2.20516856458254e-6	2.63857062420904e-7	2.0616620765105e-6	2.30939944385552e-9	8.84519188078545e-10	1.01821559493992e-7	7.70717129839921e-12	0.344340054594017	9.70615095816179e-6	0.00151204223875673
2934	GSN	3.80006827104604e-9	2.38969460119042e-50	8.42114770021857e-34	5.9346617062534e-12	0.73318962069262	9.43590296576759e-10	8.65633646401901e-17	3.37144968678954e-18	4.9449213349116e-8	1.0970739525999e-7	5.80199380928639e-11
2950	GSTP1	0.133387818727529	2.95696023417871e-42	1.56392965482969e-25	0.00362100148542523	3.71274948112782e-9	4.0492908813329e-10	2.24703707026989e-6	2.83016332139708e-22	3.09166548304493e-19	0.684769346168679	4.05768495861256e-10
2952	GSTT1	0.0083759436023907	0.0887204975111272	0.256849482230712	0.204204440293924	0.842400937140405	0.0143516238154157	0.00453022984422685	0.00187332484337944	0.383166258305972	0.268950564426871	0.587320445286951
2972	BRF1	2.70971147258622e-4	1.57405033885501e-12	1.65909259735708e-4	1.89081292746202e-6	2.44584533047355e-7	0.782662991682195	7.71747487300983e-8	1.53076290263142e-4	9.06488297717286e-14	0.122420886248494	3.63114863704024e-4
29760	BLNK	0.721923186355708	1.00873891639844e-17	1.43360567623806e-11	1.00210091376179e-8	0.00628687109117171	4.04957403847248e-40	9.11415982211382e-6	0.0159232314061782	0.0102231581931379	6.20107391067637e-14	1.46679309102689e-5
2984	GUCY2C	0.0898312479738858	7.90821685030294e-7	4.56518224098958e-8	5.49728161457642e-8	6.85796558299169e-4	0.00609074555490086	6.08629324816266e-12	0.00101067529897903	0.117484143213082	7.89827448793761e-4	0.55107695959137
29914	UBIAD1	0.974570817041531	0.53527250486504	4.82803470631739e-8	0.756522731903981	0.0635179655666214	2.64894289643853e-13	9.0885479374195e-16	0.118385694247011	1.45680262082306e-12	9.01023170186412e-14	0.0342123633054975
29948	OSGIN1	0.00774385741550057	5.73108289171908e-16	3.27364094415902e-9	0.0183287050189475	8.24067482228152e-4	5.99679729851278e-10	0.715923613382307	3.23099991122499e-7	0.447624518746098	0.0117616070193018	1.46104910161395e-4
29959	NRBP1	0.415125630882077	3.52417112606352e-28	0.101254139487536	0.822613150494125	2.43038134593994e-16	3.30274722408193e-17	7.00304173272193e-26	5.76208162819455e-46	5.78569142460161e-6	3.08618811864821e-20	0.483581959838275
29997	GLTSCR2	3.3799658011475e-6	7.87024810175857e-17	0.456191190570695	6.45861606995746e-12	2.19727089863399e-6	1.00210828878306e-38	3.6445988768063e-14	1.07953151370922e-11	0.0163713561945051	0.729355192598387	2.07033392939062e-10
29998	GLTSCR1	5.58756373002108e-6	2.05511126001332e-22	2.66979755096133e-4	0.0121598724816852	2.65359205555836e-5	1.09724142332824e-14	0.0010892182902743	0.00532112110608156	1.77646969529119e-7	0.107194848840866	0.279850749589777
301	ANXA1	0.0168408601500016	2.54787129044963e-82	0.961688032780422	1.74607085667364e-7	0.036178886059099	8.89043101930583e-25	5.24017814549608e-21	0.0463254195049188	3.68738430828738e-14	6.95338211302525e-16	0.0109902097433013
3014	H2AFX	2.13264391467875e-6	1.4530203811348e-59	6.59715507726926e-12	5.42864499005715e-7	1.54228905394142e-5	9.93727583239375e-14	1.46539706530832e-34	6.56653353384844e-40	1.59759431374023e-9	1.24485522442051e-9	3.5332587757471e-10
3065	HDAC1	0.00873729926161344	4.22078773837292e-16	0.18030697029607	1.34099908974807e-4	2.90963611273869e-16	3.23018531634419e-6	8.1267003149517e-55	1.12339990767233e-55	8.7636127877671608e-012	3.7580017572518e-5	2.35442948923257e-9
30845	EHD3	0.0177069902065453	3.06350820155575e-9	0.13221558820792	2.87332267257807e-8	1.11657124040805e-13	1.29759943199946e-10	0.0114669340521064	0.00197619382459877	0.00318653709641278	0.0342776072657854	2.80477090934544e-9
3090	HIC1	2.07661916868357e-11	1.75038020561823e-23	2.44746946399648e-15	7.647133349581e-4	0.0177320394588257	7.2184981110971e-12	8.60859465806799e-11	9.55453247260631e-18	0.0361312500569947	4.24410939526575e-4	1.23502037607652e-15
3091	HIF1A	0.525545984630258	0.594248500472462	0.0130319388028914	1.61422510378878e-8	7.68073255566144e-6	1.45202796947414e-21	1.49381872883858e-10	1.02144988676703e-12	2.25407472221412e-5	2.50813898698976e-5	0.0578668707313129
3094	HINT1	0.386777171901316	3.52605936647121e-6	1.92228140343603e-5	0.00188246264315093	3.17409563594532e-6	4.86806299739452e-16	0.00450514708278191	1.49906866396883e-4	9.50534477762844e-7	0.11324796804942	0.0158057894001208
3096	HIVEP1	4.18664900844524e-4	1.40304912606588e-6	1.03873937760828e-4	0.579914867581941	0.968653559690999	0.0589586194209257	0.0079533169351962	7.90201602876836e-4	0.19172615145912	1.02750637755145e-4	2.94545761963996e-4
310	ANXA7	3.96949293635805e-5	0.0793295885437354	2.14024114177634e-5	0.0215269574375186	1.30262516138222e-16	3.40225437210957e-43	0.0493412498725359	0.247900124721043	2.99763354966983e-4	0.391196650816703	2.14625711308076e-4
3104	ZBTB48	0.474327144437311	0.00630559340202938	1.15510883894273e-4	0.0291438372684022	9.95929974020837e-20	1.91736791911735e-25	3.96400576578057e-8	0.00582537478178778	5.7617792282177e-5	0.797953100716799	0.0374455237600083
3164	NR4A1	5.04390963775235e-13	4.17940172237763e-23	0.0561367376386547	1.90640492305677e-5	0.120938851719109	3.28356615816501e-9	6.32846310841043e-16	8.75621269974898e-22	0.00979906086425999	3.03502805771276e-10	2.92181931087604e-6
3169	FOXA1	0.175620665308257	5.00507028613066e-9	2.04017433218611e-16	2.2037129995255e-14	0.00294299970676748	0.204984058889019	1.49025365995051e-20	0.49137708535654	1.23673387594251e-5	2.13948345811235e-7	9.7698994193329e-8
317	APAF1	0.00239219043527428	0.017794127619255	7.58232428898671e-5	0.0089597476541449	0.20662853145924	1.48424623192578e-13	0.985969435914734	6.25721999699775e-22	0.0077221685150874	1.98568033886725e-4	0.317747926218054
3170	FOXA2	1.37719237788652e-16	0.526322024765511	1.39404839828002e-11	0.0150225333116412	3.98088093611884e-6	0.752785339078327	6.22101807561638e-34	4.66039197558538e-115	3.84468019999827e-6	6.23653089303252e-36	0.321756158479734
3172	HNF4A	0.0364333059795753	0.0899833244858716	2.18427013134469e-4	1.7095807940356e-8	9.30084363384159e-13	0.895536258109648	0.0183718997509763	0.00232164858985328	0.406366895769965	0.573910257645162	0.00314438949577877
3175	ONECUT1	2.66673431433997e-5	8.38503491583728e-11	2.50868642631506e-8	2.67749138737769e-20	0.632055637211345	0.707387309271164	5.35374043995089e-99	3.02501173278746e-40	0.0931388885096454	0.202678114178291	7.58315914559207e-7
324	APC	0.00678076519746301	8.64660156663124e-22	3.09066098126402e-20	1.86399556050382e-6	0.0748410748952511	1.71084533421114e-4	5.11759774377146e-20	2.90991741328302e-23	1.2931881444707e-7	2.29132309676767e-11	1.62879025678964e-6
